,url,title,total_score,text,price,category,aspects
10,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"view đẹp, đồ ăn ngon, yên tĩnh thích hợp để nghĩ dưỡng với gia đình",25 US$,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#ATMOSPHERE': 'POSITIVE'}"
11,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,hoàng hôn chill lam. rcm mọi người trải nghiệm nhé,25 US$,camping,{'ENVIRONMENT#SCENERY': 'POSITIVE'}
12,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đồ uống ở đây siêu ngon, không khí trong lành, view đẹp, sẽ ghé lại lần nữa.",25 US$,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#ATMOSPHERE': 'POSITIVE'}"
13,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"view đẹp, đồ ăn ngon",25 US$,camping,{'ENVIRONMENT#SCENERY': 'POSITIVE'}
14,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,phòng cũng cũng,25 US$,camping,{}
15,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đẹp quá ạ, trời đấc ơi",25 US$,camping,{}
16,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"vô tình ghé quán do thấy không gian đẹp và ghé lúc khá trễ nhưng quán vẫn vui vẻ phục vụ tận tình lắm nèe!! đồ ăn rất ngon, trộm vía hợp gu của mình nè!! anh nhân viên chăm sóc bàn mình rất là dễ thương, vui vẻ, nhanh nhẹn. rất rcm trải nghiệm thử nhé!!",25 US$,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
17,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đồ ăn đỉnh, lẩu gà topping đầy ắp, đồ nướng thì khá tươi nói chung ngon, lần sau ghé đà lạt sẽ quay lại. ê nha ê nha ai tới thử tôm sốt thái không ngon thì tính tiền chủ quán lun chứ tui thấy ngon",25 US$,camping,{}
18,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đồ ăn ngon mà view cũng ok dữ lun á. ngắm hoàng hôn chill thì thoi nhé lun. đồ ăn đầy, nhân viên take care siêu nhiệt tình lun. sẽ quay lại",25 US$,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#WEATHER': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE'}"
19,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"không gian chill lắm nha, đồ ăn ngon nha điểm trừ là quán mới đông khách nên đồ ăn ra hơi lâu xíu, ngon và chill còn lại tất cả đều ok, nhân viên cũng siêu dễ thương",25 US$,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
20,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đã tới , đường thì tối mù không biết cập nhật gg thế nào , có bạn nào giống tụi mình ko.. đi lần tởn luôn, cái đường dẫn tới muốn khóc.. tới nơi đi mấy vòng chả thấy ai hỏi han khách, thấy 2 chú lớn tuổi ngồi nhậu bên trong..",25 US$,camping,"{'ENVIRONMENT#WEATHER': 'NEUTRAL', 'SERVICE#STAFF': 'NEUTRAL'}"
21,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đã đến và có trải nghiệm không tốt. phục vụ chậm lên món lâu. có vô tình gọi món lẩu mực 299k mà hình như nước lẩu bị thêu. nồi lẩu đem ra thì nguội rất nguội. được 3 miếng mực nang to cấp đông cứng như cục đá, và nhìu cá viên chiên cấp đông. nói chung là không ăn đc. về phần view thì chả có gì đặc sắc. nói chung một trải nghiệm rất tệ mặc đó giờ chưa đánh giá một tiệm nào như vậy. mình cũng có complant lại với quán nhưng quán nói là khẩu vị riêng của quán nên thôi tụi mình tính tiền ra về. mong quán đọc được đánh giá và khắc phục lại món ăn và cách ra món rất lâu",25 US$,camping,"{'SERVICE#STAFF': 'NEGATIVE', 'PRICE': 'NEUTRAL', 'ENVIRONMENT#SCENERY': 'POSITIVE'}"
22,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"lẩu gà măng cay siuu ngonn,mình với bồ ăn cái lẩu nhỏ mà no căng,cơm chiên hải sản siêu siêu ngon mọi người nên thử nha hôm mình đi quán cũng không đông lắm mà nhân viên khá lụp chụp dặn đem nước chấm mấy lần mà tới khi ăn người vẫn không có ai đem lên",25 US$,camping,{'SERVICE#STAFF': 'NEUTRAL'}
23,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"thức uống không có gì đặc sắc, đồ ăn không hợp khẩu vị quá ngọt, cảnh quan thì cỏ không nên muỗi nhiều, thái độ của phục vụ nhân viên kém, lần đầu cũng là lần cuối tới quán này, trải nghiệm tệ",25 US$,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'SERVICE#STAFF': 'NEGATIVE'}"
24,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"vô tình lướt phải tiktok thấy nơi này, nên quyết định đi thử. kết quả ngoài sự mong đợi, view đẹp, ngắm hoàng hôn cực xịn, không khí chill chill, thức uống ngon, đồ ăn 10 điểm. phải thử món lẩu gà măng chua và gà hmong nướng nha. xuất sắc!!",25 US$,camping,"{'PRICE': 'POSITIVE', 'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'ENVIRONMENT#WEATHER': 'POSITIVE'}"
25,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"quán lẩu gà măng cay rất ngon, rất chill nhiều gốc sống ảo nhân viên dễ thương, nhóm mình đi đlat quay lại 2 lần để ăn vì lẩu gà siêu ngon mọi người ơi nên ghé nhe",25 US$,camping,{'SERVICE#STAFF': 'POSITIVE'}
26,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"đồ ăn ngon , nhân viên nhiệt tình dễ thương , khung cảnh rất chill,sẽ quay lại lần nữa",25 US$,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
27,https://www.google.com/maps/search/?api=1&query=Th%C3%B4n%20Y%C3%AAn%20Glamping&query_place_id=ChIJ2_UWMQATcTER572IJUUXDvE,thôn yên glamping,4.6,"lẩu gà măng cay ngonn , lẩu nhỏ 299k mà quá trời gà luôn chỗ này có cắm trại nữa mọi người thấy cũng ổn áp â",25 US$,camping,"{'PRICE': 'NEUTRAL', 'ENVIRONMENT#WEATHER': 'NEUTRAL'}"
28,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,được rồi,,camping,{}
29,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"trải nghiệm thật sự hoà mình với thiên nhiên, ăn rau nhà trồng, được truyền cảm hứng bảo vệ môi trường và yêu quý trái đất. 5 sao!",,camping,{'ENVIRONMENT#SCENERY': 'POSITIVE'}
30,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,địa điểm để trải nghiệm tuyệt vời,,camping,{'ENVIRONMENT#WEATHER': 'POSITIVE'}
31,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,được rồi,,camping,{}
32,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,địa điểm đẹp. hãy đến thưởng thức,,camping,{}
33,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"wow, thật là một trải nghiệm, nơi lưu trú tốt nhất ở đà lạt, một công ty tuyệt vời, những con người siêu thân thiện và tốt bụng, tuyệt nhất là những chú chó ngọt ngào của họ, gao, mjauw och mukk, những người luôn bảo vệ bạn như những vệ sĩ hehe.",,camping,"{'ENVIRONMENT#WEATHER': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
34,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,tạm lánh thành phố để vào farm với các anh chị host đáng yêu và đàn chó 7 đứa rất hiểu khách. ngủ lười cũng được nhưng dậy sớm để đón bình minh và tham gia 1 vài hoạt động nhỏ. có các hoạt động cho trải nghiệm ngắn 3d2n.,,camping,"{'PRICE': 'NEUTRAL', 'SERVICE#STAFF': 'NEUTRAL', 'ENVIRONMENT#SCENERY': 'POSITIVE'}"
35,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,có bạn cọp rất ngoan,,camping,{}
36,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"ở đây bán sự giàu có. giàu có tinh thần giàu có niềm vui giàu có bình yên giàu có niềm thương và giàu có cả mùi hương. rời khỏi thung lũng mới bật wifi để viết vài dòng review, hẹn ngày gặp lại. anw, nếu các bạn muốn check về trải nghiệm ở đây trên giao diện gg thì mình tin rằng các bạn nên thử, cơ sở ở vừa đủ để sinh hoạt và thoải mái, vì nằm trong thung lũng nên hoạt động trek khá đa dạng, các bạn muốn khám phá gì cũng được, quan trọng đủ sức đi không thôi. không nhiều lời nữa, đến để trải nghiệm thêm",,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'LOCATION': 'POSITIVE'}"
37,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"cũng khá là thú vị , các bạn nên đến thử",,camping,{}
38,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,ngôi nhà dành cho những người yêu thiên nhiên và những người nông dân tái sinh.,,camping,{'ENVIRONMENT#SCENERY': 'POSITIVE'}
39,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,một nơi vô cùng đáng yêu,,camping,{}
40,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,đường đi vào hơi khó đi.,,camping,{'LOCATION': 'POSITIVE'}
41,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,yêu nó,,camping,{}
42,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,nơi tuyệt vời cho những ai muốn tìm thấy chính mình!!,,camping,{'ENVIRONMENT#WEATHER': 'POSITIVE'}
43,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"hoà hợp với thiên nhiên, cực kì thoải mái, dễ chịu",,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#WEATHER': 'POSITIVE', 'SERVICE#STAFF': 'NEUTRAL'}"
44,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"một ngày ở libra mình lại mua được một mớ bình yên ở đây là một ước mơ mà không phải ai cũng có được.. một công trình mãi mãi xây dựng buổi sáng, thức dậy thật sớm đi bộ lên đồi ngắm bình minh, và suy nghĩ về lí do sống ở trên đời. cảm nhận một chút an yên ở trong lòng. buổi tối ngồi kể nhau nghe về trải nghiệm sống ở trong đời bên bếp lửa tí tách tiếng gỗ thông cùng những người không quen, cũng chẳng gọi là lạ nhâm nhi chút đồ uống có cồn, không lo lắng, không muộn phiền, không ưu tư, có thể cười như đứa trẻ. một ngày năm mới xô bồ ở đà lạt. nhưng lại bình yên ở libra chi phí : 600k 1 đêm ngủ xe 2 người. ăn sáng cafe : 40 50k người. ăn trưa : 65k người. bbq : 200k người. thuê xe : 100k ngày.",,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#WEATHER': 'NEUTRAL', 'SERVICE#STAFF': 'NEUTRAL', 'PRICE': 'NEUTRAL'}"
45,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"độc đáo, cá tính, phù hợp cho những ai thích sự yên bình",,camping,{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE'}
46,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,đi đâu loanh quanh đà lạt. vô đây thấy lại chính mình. lại còn chill nữa nhé,,camping,{}
47,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,nơi tốt nhất để thư giãn,,camping,{}
48,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,"yên tĩnh, độc lạ",,camping,{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE'}
49,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,đang trong đà xây dưng hoàn thiện,,camping,{}
50,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,rất đẹp nên đi,,camping,{}
51,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,nơi tuyệt vời để cân bằng cảm xúc của bạn,,camping,{'ENVIRONMENT#WEATHER': 'POSITIVE'}
52,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,gần gũi với thiên nhiên,,camping,"{'LOCATION': 'POSITIVE', 'ENVIRONMENT#SCENERY': 'POSITIVE'}"
53,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,hoà bình,,camping,{}
54,https://www.google.com/maps/search/?api=1&query=Libra%20Valley%20Dalat&query_place_id=ChIJ8VdgFFhtcTERZWxh4FPRk1o,libra valley dalat,4.6,đang xây dựng,,camping,{}
55,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"khung cảnh yên bình, nhân viên nhiệt tình, chu đáo ! 10 điểm",,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'PRICE': 'NEUTRAL'}"
56,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,dịch vụ tốt,,camping,{'SERVICE#STAFF': 'POSITIVE'}
57,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"đã trải nghiệm, quá bình yên lần sau sẽ tới",,camping,{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE'}
58,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,cách trung tâm tầm 10km không quá xa nên đây là lựa chọn thích hợp cho các bạn thích 1 chiếc view chill tại phòng. đầy đủ tiện nghi sạch sẽ. nếu đi vào ngày có mây thì càng toẹt. tới đây ngủ ngon,,camping,"{'LOCATION': 'NEGATIVE', 'PRICE': 'NEUTRAL', 'ENVIRONMENT#SCENERY': 'POSITIVE'}"
59,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"lều đẹp, view đẹp, chủ nhà thân thiệt nhiệt tình. xin 2 lon bia lúc về không thèm tính tiền luôn. 10 điểm",,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'PRICE': 'NEUTRAL'}"
60,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"sự trải nghiệm tuyệt vời, từ không gian, món ăn tới sự phục vụ, sẽ quay lại",,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'ENVIRONMENT#WEATHER': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
61,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"yên tĩnh, đầy đủ tiện nghi, nuoc uống ok, bbq ngon và nhiều.đặc biệt chủ với nhân viên nhiệt tình quá trời. địa điểm mới nên ít người biết nhưng mọi người nên trải nghiệm nhé.",,camping,"{'ENVIRONMENT#ATMOSPHERE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
62,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"chổ ở đẹp , nhân viên vui vẻ hoà đồng,, có thế nát chung ..cảnh cũng đẹp nói chung 10 điểm không có nhưng",,camping,"{'SERVICE#STAFF': 'POSITIVE', 'PRICE': 'NEUTRAL', 'ENVIRONMENT#SCENERY': 'POSITIVE'}"
63,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"mình rất bất ngờ về mây, phòng ốc sạch sẽ ấm áp lắm lun, đồ ăn ngon, mở mắt ra là nhìn thấy mây phù hợp với những người lười như mình. vợ chồng bạn chủ vui tính siu nhiệt tình luôn hỗ trợ mình khá nhiều, nếu có dịp sẽ ghé lại",,camping,"{'ENVIRONMENT#WEATHER': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
64,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,ok nên trải nghiệm,,camping,{}
65,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,quán đẹp sạch sẽ phong cảnh hữu tình hứa sẽ lên uống bia với chủ quán.,,camping,{'ENVIRONMENT#SCENERY': 'POSITIVE'}
66,https://www.google.com/maps/search/?api=1&query=M%C3%A2y%20Glamping%20%C4%91%C3%A0%20l%E1%BA%A1t&query_place_id=ChIJ2ZWWjTYRcTER2tBH4-S1bzA,mây glamping đà lạt,4.9,"phong cảnh cực đẹp , thoải mái . chủ rất nhiệt tình vui vẻ . trải nghiệm mình cảm thấy rất hài lòng",,camping,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
