,url,title,total_score,text,price,category
24,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Không gian homestay rất ấm cúng, phòng ốc sạch sẽ gọn gàng. Anh chủ dễ thương nhiệt tình hỗ trợ khách.",7 US$,hotel
25,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Anh chủ siêu dễ thương và thân thiện,7 US$,hotel
26,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,không có ti vi. còn lại dịch vụ đồ gì ok sài đồ bv môi trg,7 US$,hotel
27,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Hmm, mình đã ở đây 2 lần. Lần đầu chỉ ở phòng cửa sổ, vì thấy trần của loại phòng này hơi thấp nên lần 2 này quyết định ở phòng ban công. Nhưng đổi lại là hơi thất vọng với “ban công”. Toilet thì đèn hư, chớp tắt liên tục phải 5-10 phút thì mới ổn định, kệ thuỷ tinh dùng để dầu gội sữa tắm thì gần như muốn rơi ra ngoài. Khi thuê phòng mình tự giác biết giờ check out là 12:00, vậy mà 11:45 mình đang thay đồ để chuẩn bị check out thì nhân viên dọn phòng đã tự ý mở cửa phòng để nhắc nhở mà không hề gõ cửa. Cảm thấy thật sự rất rất bất lịch sự. Còn anh chủ thì ảnh vẫn nice như ngày nào, vẫn vui vẻ. Nhưng để quay lại lần nữa thì chắc chỉ nằm trong suy nghĩ.",7 US$,hotel
28,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh chủ nhiệt tình vui vẻ, thân thiện",7 US$,hotel
29,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Lúc mình tới trời hơi mưa nên đợi check in khá lâu, chỗ ở oke, sạch sẽ, hơi xa trung tâm xí, anh chủ nhiệt tình lắm",7 US$,hotel
30,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,homestay tuyệt vời! dịch vụ tốt,7 US$,hotel
31,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Ấn tượng với sự thân thiện nhiệt tình và rất tình cảm của anh Chủ homstay, hi vọng sẽ thêm nhiều lần nữa quay lại Đà Lạt và ở one million homstay!",7 US$,hotel
32,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Chủ dễ thương nhiệt tình, mới sạch",7 US$,hotel
33,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"anh chủ rất thân thiện, phòng sạch thoáng, lần sau mình sẽ tiếp tục đặt phòng tại đây. mọi người nên thử nha",7 US$,hotel
34,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Homestay khá xinh, phòng ốc sạch sẽ, đặc biệt là anh chủ siêu siêu nhiệt tình và thân thiện",7 US$,hotel
35,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"anh chủ home bảo tên mi sẽ là con bé trên đông dưới hè haha, ảnh siêu nhiệt tình luôn mng uii, rất là đáng để trải nghiệm ạaa🥳",7 US$,hotel
36,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh chủ cực kì nice luônnnn. 100 điểm không có nhưng cho sự thân thiện này. Khuyết điểm duy nhất khi ở home là không cách âm, đôi khi 1-2g khuya vẫn nghe các phòng xung quanh đi lại 😬. Xung quanh có bé cún cuteeee, vẫn là nơi đáng quay lại DaLat!!",7 US$,hotel
37,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Anh chủ homestay dễ thương nhiệt tình :) Lên Đà Lạt 4 hôm đi chơi quên lối về anh vẫn đợi cửa để mở cửa cho khách vào anh 10đ không có nhưng rồi mình bị chảy máu mũi do trời lạnh quá anh cũng nhiệt tình đem khăn giấy take care sơ cứu cho mình hẹn anh chủ homestay tụi em sẽ quay lại lần sau <3 ,7 US$,hotel
38,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Trải nghiệm của mìnhh ở đây rất tốt, phòng rất thoáng khí, và ấm cúng. Ý là buổi tối mà lạnh thì trong phòng rất ấm, không bị ẩm ẩm. Không gian sạch sẽ. Mỗi tội mình ở tầng 3 , mà không có thang máy nên leo hơi mệt. Anh chủ rất nhiệt tình và thân thiện! Great!!",7 US$,hotel
39,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"quản lý thân thiện, nhiệt tình homestay sạch sẽ, rộng rãi, đủ tiện nghi",7 US$,hotel
40,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Nhất định sẽ ghé lại lần tới 10₫. không có nhưng A chủ nhiệt tình. 2 ngày sẽ dọn phòng 1l sạch sẽ,7 US$,hotel
41,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Điểm trừ: -Bình nóng lạnh p204 không dùng được -Checkin muộn hơn 1 tiếng -Rèm cửa hỏng không sửa Điểm cộng: -Quản lý niềm nở, dễ chịu -Phòng sạch sẽ",7 US$,hotel
42,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Tuyệt vời, phòng sạch sẽ, nhân viên nhiệt tình",7 US$,hotel
43,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Hơi thất vọng khi nhận phòng, phòng rất nhỏ, không thoáng so với giá thành lúc mình đặt khá cao",7 US$,hotel
44,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh chủ nhiệt tình, phòng sạch sẽ, nvs hơi bị mùi, bình nóng lạnh hơi bất thường, tương xứng giá tiền",7 US$,hotel
45,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Phòng luu trú 2 ngày mới được dọn .ko được bỏ sung nước uống cho ngày thứ 2,7 US$,hotel
46,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Tổng quan rất tốt trừ việc khách sạn có mùi ẩm và quản lý gõ của yêu cầu check out sớm. Dù mới 11h nhưng nhắc nhở là nhớ check out trong 15 phút nữa.,7 US$,hotel
47,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh chủ nhiệt tình, phòng sạch sẽ, giường nệm êm, không có mùi ẩm thấp. Tuy nhiên gối vuông bị xù lông. Homestay có cb 2 chai nước khi nhận phòng. Phòng sáng sủa, tương đối giống ảnh nhưng trần hơi thấp",7 US$,hotel
48,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Phòng sạch sẽ, vừa đủ không quá rộng hay chật Chủ thân thiện, nhiệt tình Sẽ quay lại nếu lần tới đến Đà Lạt",7 US$,hotel
49,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Không có hình trong khách sạn nhưng mà phải rất khen khách sạn nha. 4h sáng tụi mình tới chưa tới h check in, anh chủ vẫn cho gửi nhờ hành lí trong sảnh để tụi mình xách xe đi chơi 22h30 tụi mình mới leo lên xe đi về, quá h check out anh chủ vẫn cho tụi mình gửi nhờ đồ trong sảnh để đi chơi, thậm chí là ngồi trong khách sạn chơi với ảnh Phòng đẹp, giá rẻ, sạch sẽ",7 US$,hotel
50,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"10 đỉm, anh chủ vui vẻ, nhiệt tình, khu vực an ninh",7 US$,hotel
51,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Chổ ở rộng rãi, anh chủ nhiệt tình, có cả thuê xe máy. Lần sau lại ghé",7 US$,hotel
52,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Dù mình có hơi gặp trục trặc do bản thân mình tuy nhiên anh chủ rất dễ thương và hỗ trợ nhiệt tình. Khách sạn sạch đẹp, thơm, ban công thoáng, khá tiện đi lại",7 US$,hotel
53,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh chủ nhiệt tình, phòng rất đẹp và sạch sẽ",7 US$,hotel
54,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Phòng khá đẹp, địa điểm khá gần trung tâm dễ dàng trong việc di chuyển tương. Anh chủ nhiệt tình tuy nhiên phòng không có bàn trang điểm, nước suối nên khá bất tiện cho khách. Ngoài ra giá thuê xe gas cao hơn so với các home khác.",7 US$,hotel
55,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Anh lễ tân vui tính niềm nở và rất thân thiện, phòng ốc thì sạch sẽ thoáng mát sáng sủa nếu có cơ hội chắc chắn sẽ tới thêm nữa, điểm trừ duy nhất là máy nóng lạnh lắp hơi cao nên ai thấp sẽ hơi khó trong việc bấm nút nhiệt độ",7 US$,hotel
56,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Phòng sạch, Anh chủ dễ thương 😁😁",7 US$,hotel
57,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Khách sạn nằm ở 1/9 Nguyễn Công Trứ, ở xa trung tâm, giá rẻ, phòng rộng và thoáng mát, anh chủ thân thiện. Điểm trừ: phòng không có máy sấy tóc, không có nước suối Hẻm vào khách sạn nhỏ nên không đậu ô tô được",7 US$,hotel
58,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Homestay mới. Chăn ra êm. Ngay trung tâm. Hẻm vô homestay có hàng thông đẹp. Giá cả hợp lý,7 US$,hotel
59,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"phòng rộng thoáng có cả ban công và cửa sổ, anh chủ thân thiện và nhiệt tình hổ trợ. Điểm trừ là gối và chăn hơi bay mùi ẩm mốc khó chịu. còn lại thì oke",7 US$,hotel
60,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"khách sạn đẹp , phòng sạch sẽ , có cửa sổ thoáng mát , nhiệt tình , thân thiện , tiện nghi , gần trung tâm . Mình lưu trú nhiều ngày nên được dọn dẹp sạch sẽ . Thật sự rất hài lòng , sẽ quay lại nếu có dịp .",7 US$,hotel
61,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,"Homestay xinh, phòng y hình anh chủ siêu nhiệt tình, cách chợ đà lạt cũng tương đối gần tầm 5-7p ấy ạ, phòng còn có ban công view nhà lồng nữa ạ. Must try",7 US$,hotel
62,https://www.google.com/maps/search/?api=1&query=One%20Million%20Homestay&query_place_id=ChIJR30tueETcTERjIu8NTMRhls,one million homestay,4.7,Tốt nhân viên vui vẻ phòng sạch,7 US$,hotel
63,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Hơi xa trung tâm xíu nhưng mà highly recommend, phòng rất ấm và dễ ngủ luôn.

Ks ở ĐL nhìn chung đều cách âm kém, ngoài hành lang nói gì là trong phòng nghe rần rần hết trơn nhưng phòng ổn định nên ngủ vẫn ngon ạ.

Sảnh rộng, sofa êm ái có toilet riêng dưới sảnh, phù hợp các bạn đến sớm. ",30 US$,hotel
64,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,Khách sạn siêu xịn nhân viên dĩa huông 100đ,30 US$,hotel
65,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Giá cả hợp lý, dịch vụ tốt. Hài lòng nhất là nước nóng rất mạnh. Phòng ốc mới, đồ dùng cũng mới. View đường, view đồi, view chùa đủ hết, các bạn đi sau có thể chọn hướng ming2 mong muốn.",30 US$,hotel
66,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Phòng sạch sẽ đầy đủ tiện nghi, chị chủ nhiệt tình. Chắc chắn lần sau sẽ trở lại",30 US$,hotel
67,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,tôi có 1 kỳ nghỉ thú vị tại Đà Lạt. khách sạn khá ổn với chất lượng 2*. tuy nhiên khách sạn khá hẻo lánh và ngay cạnh 1 ngôi chùa nên cảm giác hơi sợ. Thích hợp với nhóm bạn or bạn nam. 2 bạn nữ không nên ở đây,30 US$,hotel
68,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,Nơi nghỉ nhẹ nhàng yên tĩnh. Chị lễ tân dễ thương thận thiện,30 US$,hotel
69,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Khách sạn mới, phòng ốc sạch sẽ, đồ dùng sử dụng loại tôt.",30 US$,hotel
70,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Khách sạn sạch sẽ, nhân viên nhiệt tình, yên tĩnh, view đẹp",30 US$,hotel
71,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Khách sạn nằm ở đường Khe Sanh (đỉnh đèo Mimosa) cửa ngõ vào Đà Lạt. Không gian khách sạn thật yên tĩnh, có tầm nhìn đồi núi rất đẹp, ở phía đối diện là chùa Bảo Quang Tự luôn luôn mở nhạc thiền rất an nhiên và bình an. Nhân viên lịch sự, dễ thương và thân thiện. Khách sạn do mới xây dựng nên đồ đạc mới và tươm tất. Tôi sẽ quay lại đây vào lần sau.",30 US$,hotel
72,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"mọi người trong khách sạn thân thiện và giúp tụi mình mọi thứ để có kỳ nghỉ tuyệt vời... phòng ốc mớ toanh, sạch, thoáng mát. Từ ban cong nhìn ra khá đẹp, tha hồ hít thở không khí đà lạt.",30 US$,hotel
73,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Khách sạn mới đẹp, phòng rất sạch sẽ, rộng rãi, đầy đủ tiện nghi, nhan viên dọn dẹp phòng sạch. Khách sạn nằm trên đồi đường vào hơi xấu, vị trí nằm khuất sau một ngôi chùa, nhưng bù lại yên tĩnh. Hợp cho các kỳ nghỉ gia đình, cặp đôi.",30 US$,hotel
74,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20T%C6%B0%E1%BB%9Dng%20Hotel%20_%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJY5rdCogTcTERHRtPyvGWgok,cát tường hotel _ đà lạt,4.7,"Phòng ốc sạch sẽ thoải mái, đặc biệt bộ phận lễ tân rất nhiệt tình và hiếu khách... Hơi xa trung tâm tý nhưng được cái yên tĩnh, không ồn ào. Có dịp trở lại Đà Lạt nhất đinh sẽ chọn ở đây tiếp.",30 US$,hotel
75,https://www.google.com/maps/search/?api=1&query=T%C3%B2a%20Nh%C3%A0%20Panorama%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJdWEeJUgTcTERkM1rYLk9mX4,tòa nhà panorama đà lạt,3.8,Có ma nha. Huhu Mọi người hãy suy nghĩ lại,21 US$,hotel
76,https://www.google.com/maps/search/?api=1&query=T%C3%B2a%20Nh%C3%A0%20Panorama%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJdWEeJUgTcTERkM1rYLk9mX4,tòa nhà panorama đà lạt,3.8,"Không quá xa trung tâm, phòng sạch sẽ và thoáng đãng. Highly recommend 👍",21 US$,hotel
